578,697
269,1862
117,5618
95,4660
1394,1439
584,4890
1281,756
1104,1799
1333,2543
1505,2661
2014,1101
1641,1406
1782,2963
2714,1896
2960,3152
2676,4162
2948,5542
3545,1109
3594,1979
3358,2036
3647,1777
4380,2304
4559,1759
4636,4666
4693,1138
5366,1076
5392,2530
5344,1950
4807,2323
4992,3491
4758,3741
5121,3414
4922,5389
5153,4289
5632,1318
5382,4831
5462,5261
717,2868
607,2060
584,1421
187,1222
1126,694
1134,4672
1925,723
2517,1006
2499,5320
3796,734
3680,5227
4229,4954
4180,4919
5276,1388
4835,3782
4288,1030
3693,268
2994,3233
664,1025
2280,3190
275,1085
4626,1179
80,4197
19,2115
1103,491
