256,832
163,1397
628,1310
582,18
647,2179
87,2642
470,2201
850,1738
556,4186
142,4304
1317,188
1471,1084
1044,2775
805,2089
1560,3312
998,3360
1239,3226
1055,3999
1180,4053
1386,3886
1568,3943
1210,4318
959,4087
1243,4443
1142,4605
1207,4674
988,4697
1153,5013
1778,1359
2078,1325
1737,700
1637,473
1962,1795
1729,2658
1682,2823
2200,4241
2212,2871
1643,4396
1693,4363
2055,4423
2273,4699
2483,1353
2874,3626
2598,4997
2732,5460
2575,5585
3262,5288
3152,5305
3262,5184
3156,5237
3421,4498
3424,4568
3761,437
3639,550
3544,536
3299,3956
4120,345
3913,322
4473,317
4165,4375
4422,2997
4437,4850
4293,4800
4316,4916
4118,5004
4438,5284
4557,5479
5128,153
4834,2218
5386,1477
5133,3465
5157,4109
4983,4354
4909,4335
4894,4547
4709,4495
5637,247
5458,4785
92,2758
317,3523
136,3798
865,4707
1883,3290
1653,4120
2637,4266
3727,4013
3537,5439
4008,3612
4677,1967
5519,3950
5493,202
5323,316
5499,4448
2931,1102
1634,5320
1435,5047
3966,58
