450,119
691,883
668,1792
645,1735
579,1744
205,1584
390,1774
1046,1995
1667,1734
44,557
1059,817
476,170
1593,1950
937,49
24,1748
1136,111
1375,1837
102,225
1529,37
1907,1094
1792,1092
1109,1810
1508,625
1612,711
564,1813
592,556
1666,1901
1128,476
48,587
369,407
403,570
1211,19
617,43
553,1118
1951,559
1077,1427
1015,431
1471,380
1903,381
573,618
1736,1286
668,1681
37,859
1860,787
1958,125
745,1042
613,1970
1019,192
1827,1801
1901,29
1462,868
858,92
1650,652
1223,928
647,268
798,584
1194,841
1157,1446
702,67
69,1233
1628,971
671,805
293,1571
1730,34
1068,1335
1751,1510
1140,1502
1959,923
615,1424
1071,888
1069,1123
