705,1243
306,1123
154,845
116,569
565,181
526,245
368,1541
596,1925
531,1910
805,1938
462,3533
786,3281
1256,244
1270,677
1306,2817
1364,3676
1413,5015
2222,1172
1987,1151
1716,998
1897,200
2656,570
2711,102
2448,114
2455,1537
2444,2382
2882,4519
2649,5200
2541,5326
3540,1238
3889,1550
3795,2280
3834,3336
3837,3614
3530,3615
3495,5446
4616,817
4387,1506
4560,2320
4582,1906
3971,1826
4550,4618
4315,5372
4226,4793
5022,945
4916,854
5046,1531
5293,280
5383,1688
4759,1849
703,819
592,810
1212,3606
1251,4547
1745,430
1744,4955
3094,426
2912,3286
4571,209
4060,3684
4010,3744
4127,5168
4164,5266
4051,4953
5422,4584
5495,4887
715,5181
614,2803
4487,2989
3755,4572
2070,4260
932,1377
489,2707
3971,640
4631,4510
