545,601
177,336
77,1037
713,3259
518,3715
265,4873
690,4825
285,4750
1064,533
848,1262
795,3519
1067,3096
1495,3426
1534,3625
1053,5612
1085,4505
2224,1213
1906,2449
1984,1965
1638,2554
1683,3444
1877,5538
2673,2803
2810,3447
2885,3665
2373,3610
2698,5052
2378,4965
3128,388
3113,176
3332,2071
3251,2049
3555,2290
3898,3504
3436,3373
3198,4475
4060,663
4428,467
4074,1376
4225,1937
4751,3505
5038,5266
5058,5325
5483,1979
43,1332
912,2977
2668,1032
3147,1286
4277,1213
869,5334
373,4805
2423,71
789,2861
5164,5110
2371,2724
2168,5003
4243,479
4164,185
1118,2729
4057,1073
4213,1645
3675,4576
4213,1517
2274,4992
1281,4253
4307,724
1356,1113
1873,4163
2815,3873
624,2214
4834,3749
