415,622
455,501
518,104
733,1067
637,1266
711,1470
448,2216
567,2401
355,2391
349,3691
131,3984
1553,155
1588,434
1145,2354
1332,2202
951,1639
1300,2102
1173,4035
1351,3072
1744,614
1815,709
1832,1304
2223,2431
2195,4016
2104,4087
1723,4287
2678,2023
2642,1812
2645,2630
2670,2829
2784,3279
2356,4473
3735,446
3326,844
3340,1639
3565,2219
3751,1972
3306,2920
3482,5581
4659,1673
4603,4380
4531,4281
3872,3475
4516,3162
4037,4938
4173,4430
4572,4586
5160,196
4878,590
4795,1068
5262,793
5094,1554
5209,1745
5144,1946
5121,1879
5132,3887
5106,3439
4998,3415
5325,4450
4710,4481
4683,4977
4840,5549
5441,1054
5509,2339
612,1428
214,3098
1336,425
1209,3177
1870,1727
2115,3236
1892,4258
3442,2369
3653,2926
3344,2234
4583,476
4541,841
4420,4695
4473,4925
4750,5579
5080,1218
3272,1387
3736,2893
1802,27
3707,291
3559,2044
2961,562
3428,1673
1390,816
3277,5055
1362,3243
3961,1573
3358,2751
