661,502
724,382
495,2648
708,2303
250,2414
193,2779
792,2968
267,3993
217,5337
1079,577
1539,2883
1302,3497
1546,4077
3500,1797
3461,1661
3433,3508
4775,1011
4828,2382
5280,3328
5409,5241
4871,5604
5319,4556
421,3468
547,4956
1334,2199
1771,936
1853,890
2009,491
1730,1797
1719,3089
2055,4161
2925,3587
3423,2646
3437,3176
4991,3608
4939,2938
126,4780
1669,4825
1787,1576
3106,2028
2235,5103
3245,3703
2752,32
2796,1732
5496,3346
692,2342
3859,5431
1754,1408
1720,2819
1929,298
1417,4275
719,2976
100,3167
856,5054
1572,5519
4177,2131
4366,2596
4626,5081
3526,1212
2612,4108
4177,24
2257,3713
2797,3709
5557,2756
2216,3017
2198,4167
2935,1833
496,4657
2740,2951
3824,1760
139,3650
2339,4216
4574,2726
994,4162
1877,4083
1859,3891
3814,768
