532,714
250,567
221,231
537,332
414,365
385,1092
351,1387
593,851
216,854
238,2230
342,2031
826,2217
650,2667
584,1711
889,2500
413,3582
735,4867
1067,1515
931,1497
1290,1804
1522,4121
1577,3481
1299,4863
1548,5512
1251,5315
1849,1111
2356,996
1950,2237
2316,2733
2054,1762
1616,3230
1770,3988
2006,4377
1969,4684
2009,5160
1798,5439
2595,660
2729,814
3089,238
2698,1271
2642,1416
2606,2195
2657,2149
2574,2052
2523,1904
2800,1971
2384,2007
2973,3219
2565,3183
2730,3735
2537,4768
3786,266
3628,2290
3655,3354
3140,3435
3094,3931
3165,4811
4512,102
4251,656
4079,2042
3877,3877
5041,998
5333,404
4808,236
5303,1792
5284,1512
5254,3169
5255,3384
5040,4279
5078,4363
4704,3519
5256,3081
5476,3228
5569,2334
5572,5408
678,436
282,399
213,1821
144,2406
551,2971
421,3433
184,3868
767,3971
365,4908
1298,895
956,3561
855,3675
1953,839
1632,1026
1618,2469
1683,2901
1901,2476
1732,3571
1733,3799
2345,687
2963,2671
2395,3592
2816,4850
2445,4869
3545,640
3820,488
3731,790
3812,380
4143,1002
4463,1080
3517,3617
3387,3681
3420,3088
3626,5542
4518,1042
3995,388
4352,188
4227,355
4558,2662
4354,3189
4268,3182
4154,3256
5100,1169
4941,1344
4694,1783
4947,2343
3656,4787
5351,1882
2548,4320
4418,3285
2244,2140
1553,1098
1275,5066
5260,726
799,1737
1028,5318
4845,1367
4223,1710
5452,1853
19,2172
3630,1316
1402,4119
4628,560
410,76
721,5078
772,5213
3263,4508
675,2979
1393,1670
155,503
4191,61
1891,2330
360,2928
5393,3947
608,3865
4446,3499
2100,2694
2498,2689
4977,13
4245,1376
5272,951
4580,2792
284,4951
2241,788
1291,4626
1491,611
5465,132
2846,2524
5241,74
788,2307
2909,1805
373,2723
355,4210
