386,520
787,307
704,424
573,426
522,476
654,1414
288,1559
651,2124
332,3404
231,3071
757,4505
448,5251
168,5315
1323,263
1290,589
1126,618
1222,1210
1581,1463
1470,1240
906,66
838,2873
944,1712
1090,2003
1558,3543
890,3202
1494,5202
895,5344
929,4997
1207,4972
1871,484
2285,468
2287,1502
1604,1167
1754,2703
1883,2759
1773,1878
2190,1826
2085,3169
2337,4376
2167,5097
2665,933
2839,453
2580,2124
2560,2349
2534,1979
2511,1686
2793,1688
2736,3719
2881,5109
2669,5517
3177,1091
3211,1161
3096,833
3678,2300
3280,3135
3874,3140
3146,2918
3817,5609
4458,553
4174,251
4278,591
4107,1197
4027,2003
3928,2240
3981,2925
4474,2194
3967,3319
4179,3578
4321,5282
4279,4596
4148,4524
4082,4508
5298,411
5252,482
4809,999
4755,1099
5044,2618
5174,1548
5320,3435
4833,3842
4783,3301
5332,1010
5320,857
5531,903
5273,5347
1020,1441
1401,1832
1264,2822
890,5236
1887,3970
2519,716
2509,4621
2456,4313
2644,4430
3725,3629
4852,3889
5010,4766
4882,4823
4697,4843
4511,5081
3280,5406
4513,1489
260,5078
2845,5130
1909,5194
1852,3500
4418,42
5292,2776
2645,1855
5545,146
4859,4164
3402,2827
4931,3704
5062,4407
2777,3497
855,87
1117,98
