199,389
523,737
503,912
498,1077
776,394
432,2566
278,3804
173,3906
668,5510
1552,786
1472,2727
1201,2799
929,3748
1288,4725
1545,4700
813,5592
933,4304
2304,321
2011,1752
1678,3141
2712,1993
2428,4457
3294,2439
3309,2716
4036,1227
4262,1590
5026,2140
5056,2913
4893,2655
4764,2621
5068,3729
5423,3819
5456,3180
5240,3193
202,4896
145,4933
731,5064
843,1738
785,1883
2225,2993
1760,3947
2361,5567
2561,3379
3444,2211
3834,1647
4142,2835
4958,2147
4944,2219
5360,2754
1551,784
4898,3254
3455,939
609,3745
2743,1749
4404,2495
4654,2873
3325,2267
1404,1746
3595,4196
2846,3677
4058,3292
2120,5062
104,792
1611,3504
