625,429
646,250
217,2751
105,2873
557,2805
460,3484
514,3355
539,3508
1309,4681
1841,718
1741,2229
2371,4051
2006,4602
2974,484
2475,4046
3051,5398
2648,5003
2546,4746
3829,2333
3813,5376
3724,5645
3505,5403
3523,5452
4203,220
4448,1998
4385,2267
4605,2905
4383,2057
3981,3700
4205,3052
4342,4164
4124,4335
5183,1137
5283,575
4758,1823
5605,1263
5434,1010
5400,2717
278,351
658,1825
79,2500
693,4226
492,3643
508,4981
1188,599
872,2925
1089,4389
1177,5053
1022,5069
3077,2123
2499,4888
3189,1721
4282,3807
4660,5150
5170,215
5212,179
4861,473
5166,3176
5568,566
5280,2596
1961,5456
3512,912
4820,2323
4636,628
277,3439
3155,687
286,3282
936,583
321,405
517,4436
4909,1098
194,4817
5547,4315
3717,2353
4825,3345
5007,3707
1479,5373
4940,4161
2796,5069
392,3815
5556,3107
