194,1150
174,1330
730,1911
272,1707
152,2883
29,2427
370,2960
347,1688
446,3713
548,4199
52,3321
743,4526
613,5287
181,4668
1422,1347
767,1317
1464,2644
1472,2899
941,3509
1025,3459
1570,4101
2093,1312
1880,2609
1560,3001
1876,3479
2237,3487
1990,3990
1958,5328
1674,5585
1587,4727
2445,629
2571,1468
2922,1921
2490,2237
2766,2280
2670,2401
2802,5589
2688,4676
2695,4424
3534,800
3508,763
3357,2119
3202,3928
3744,5248
3787,4410
3451,5422
3428,4767
3220,4913
3253,4495
4383,513
4074,1865
4600,2369
4169,2675
3992,2746
3973,2974
3938,2888
4561,1670
4512,1967
4323,1916
4386,2439
4037,3369
3985,3355
3880,3054
4602,4919
4792,1323
4818,1514
4813,807
4894,805
4909,88
4757,1107
4910,1054
5157,676
5273,3513
5260,3830
5232,4131
4888,5187
4976,5321
4760,4665
5600,1745
5578,3970
5594,3373
5571,4843
1683,2657
1607,2135
1528,2851
1924,1918
2224,3359
2950,3902
3364,4740
4527,2416
3918,2991
4670,1691
5042,5190
4900,4478
1869,2201
5514,2475
3732,3776
2930,3975
3022,22
4020,5337
2018,3732
4480,3911
551,4956
3663,4564
4774,2891
4831,98
1092,1707
1957,2915
4652,4241
1918,885
5145,119
5275,3719
1517,22
4602,2737
2368,2133
5465,3165
5535,216
