680,1205
801,426
697,2375
509,2851
202,3675
843,5355
1414,687
1450,2960
1274,5371
1102,5145
1863,2861
2073,3035
1769,4143
1658,3864
2038,4645
2033,4927
2498,725
2446,1329
2855,131
2492,5241
3056,4591
3403,2032
3607,2245
4020,4321
4084,5053
5175,224
5354,2378
5117,1724
4812,1895
4706,2189
5528,1452
5592,2900
5439,4788
5547,5445
799,1395
1270,1952
1148,4396
2005,1755
2757,3570
3265,4121
4077,1993
4335,2613
4302,5064
4836,581
4891,1490
4658,1556
4418,4911
4845,4756
5298,4988
4395,4531
3498,1429
769,4578
1885,5271
4497,4204
1755,13
2290,4617
4668,1037
5212,1853
4208,5082
3198,693
853,3645
4549,288
2407,3915
2263,3439
4168,4668
4597,4557
4860,14
755,3898
1399,3757
2211,5453
